"Created-At","From-User","From-User-Id","To-User","To-User-Id","Language","Source","Text","Geo-Location-Latitude","Geo-Location-Longitude","Retweet-Count","Id"
10/1/22 6:28 PM,"capricornalin ??","1399146260875993088",,"-1","in","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","RT @akutungguinkok: Selingkuh selama 4thn itu bkn waktu yang sebentar. Kalo kuliah, Regi Datau & Denise udah wisuda s1 tuh sarjana perselin…",,,478.0,"1576157176724303872"
10/1/22 6:28 PM,"Name cannot be blank","1004385129572151296",,"-1","in","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","RT @YareY4r3Daze: Banyak juga ya yg terungkap di bulan ini :

1. Reza arap selingkuh
2. Kris hatta pedofil
3. Leslar, Rizky Billar kdrt ke…",,,5255.0,"1576157138917167105"
10/1/22 6:28 PM,"H e r A V","1465947518009847812",,"-1","in","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","RT @akutungguinkok: Selingkuh selama 4thn itu bkn waktu yang sebentar. Kalo kuliah, Regi Datau & Denise udah wisuda s1 tuh sarjana perselin…",,,478.0,"1576157025502781442"
10/1/22 6:28 PM,"Nisa","1445871926",,"-1","in","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","RT @muly1701: Inisial R
1. Rafi Ahmad (Lord yang sudah insaf) 
2. Rizky Aditya (suami nya citra Kirana) 
3. Reynhard Sinaga (Penjahat kelam…",,,1262.0,"1576157024496541696"
10/1/22 6:27 PM,"deb?","67800554",,"-1","in","<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>","RT @salirajw: Setelah melihat kasus rizky billar kdrt dan selingkuhi lesty, arab yang bucin selingkuh, regi datau selingkuh 4 th sama denis…",,,380.0,"1576156950760329216"
10/1/22 6:27 PM,"Moon?","1116024237142073344",,"-1","in","<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>","RT @akutungguinkok: Selingkuh selama 4thn itu bkn waktu yang sebentar. Kalo kuliah, Regi Datau & Denise udah wisuda s1 tuh sarjana perselin…",,,478.0,"1576156826978000896"
10/1/22 6:27 PM,"??MIA?? | ???","904647184024444928",,"-1","in","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","Leslar Boti Selingkuh KDRT K-Pop ON 2ne1 Reyhan Lily Chandra Liow Hybe #NCTDREAM Johnny HELLO MV TEASER Jihyo jeongyeon #KCON WELCOME BACK YOONGI Keramas Regi Datau Inisial R Resonance Lesti Heeseung Bobby Waiji #WhereIsNINGNING BIGBANG #WONHO Rizky Billar Gigolo The Dream Show 2 https://t.co/88Wc6FrIfu",,,0.0,"1576156813942132736"
10/1/22 6:27 PM,"?","739641258562355200",,"-1","in","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","RT @kehedchoice89: Orang selingkuh itu nyesel bukan karena selingkuh,tapi karena dia ketahuan,menyesal karena ketahuan ya,bukan karena mera…",,,1226.0,"1576156747374678017"
10/1/22 6:26 PM,"Nurlely","1458967489",,"-1","in","<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>","RT @akutungguinkok: Selingkuh selama 4thn itu bkn waktu yang sebentar. Kalo kuliah, Regi Datau & Denise udah wisuda s1 tuh sarjana perselin…",,,478.0,"1576156654986760192"
10/1/22 6:26 PM,"pecinta janda","1540610339943096321",,"-1","in","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","RT @YareY4r3Daze: Banyak juga ya yg terungkap di bulan ini :

1. Reza arap selingkuh
2. Kris hatta pedofil
3. Leslar, Rizky Billar kdrt ke…",,,5255.0,"1576156526170976256"
10/1/22 6:25 PM,"nanaa?","1525469594739417088",,"-1","in","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","RT @muly1701: Inisial R
1. Rafi Ahmad (Lord yang sudah insaf) 
2. Rizky Aditya (suami nya citra Kirana) 
3. Reynhard Sinaga (Penjahat kelam…",,,1262.0,"1576156375956492289"
10/1/22 6:25 PM,"cc","898905474560540672",,"-1","in","<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>","RT @RereAlathas: Regi Datau suaminya bu Ayu dewi yg terlihat lempeng lurus aja ternyata 4 tahun selingkuh sama Denise.
Ciri2 yg Denise sebu…",,,6126.0,"1576156316590305282"
10/1/22 6:25 PM,"patani","3138707048",,"-1","in","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","RT @akutungguinkok: Selingkuh selama 4thn itu bkn waktu yang sebentar. Kalo kuliah, Regi Datau & Denise udah wisuda s1 tuh sarjana perselin…",,,478.0,"1576156294754422785"
10/1/22 6:25 PM,"nat","1152885368166813696",,"-1","in","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","RT @YareY4r3Daze: Banyak juga ya yg terungkap di bulan ini :

1. Reza arap selingkuh
2. Kris hatta pedofil
3. Leslar, Rizky Billar kdrt ke…",,,5255.0,"1576156230703538178"
10/1/22 6:24 PM,"kiwkiw","4133336774",,"-1","in","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","RT @RereAlathas: Regi Datau suaminya bu Ayu dewi yg terlihat lempeng lurus aja ternyata 4 tahun selingkuh sama Denise.
Ciri2 yg Denise sebu…",,,6126.0,"1576156193600720897"
10/1/22 6:24 PM,"Bidawang","1324958839129563136",,"-1","in","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","RT @muly1701: Inisial R
1. Rafi Ahmad (Lord yang sudah insaf) 
2. Rizky Aditya (suami nya citra Kirana) 
3. Reynhard Sinaga (Penjahat kelam…",,,1262.0,"1576156191700361217"
10/1/22 6:24 PM,"Hanna Nyahniyah","2341387808",,"-1","in","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","RT @muly1701: Inisial R
1. Rafi Ahmad (Lord yang sudah insaf) 
2. Rizky Aditya (suami nya citra Kirana) 
3. Reynhard Sinaga (Penjahat kelam…",,,1262.0,"1576156132934287360"
10/1/22 6:24 PM,"Risnia","2469119455",,"-1","in","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","RT @salirajw: Setelah melihat kasus rizky billar kdrt dan selingkuhi lesty, arab yang bucin selingkuh, regi datau selingkuh 4 th sama denis…",,,380.0,"1576156123228692480"
10/1/22 6:23 PM,"?","737491891",,"-1","in","<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>","RT @salirajw: Setelah melihat kasus rizky billar kdrt dan selingkuhi lesty, arab yang bucin selingkuh, regi datau selingkuh 4 th sama denis…",,,380.0,"1576155926083485696"
10/1/22 6:23 PM,"lockeyblink","1187729634085031936",,"-1","in","<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>","RT @akutungguinkok: Selingkuh selama 4thn itu bkn waktu yang sebentar. Kalo kuliah, Regi Datau & Denise udah wisuda s1 tuh sarjana perselin…",,,478.0,"1576155880290074624"
10/1/22 6:23 PM,"Sun Moon ???","842508552975523840",,"-1","in","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","RT @akutungguinkok: Selingkuh selama 4thn itu bkn waktu yang sebentar. Kalo kuliah, Regi Datau & Denise udah wisuda s1 tuh sarjana perselin…",,,478.0,"1576155724865884160"
10/1/22 6:22 PM,"Stevi | ??? ?","82317590",,"-1","in","<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>","RT @YareY4r3Daze: Banyak juga ya yg terungkap di bulan ini :

1. Reza arap selingkuh
2. Kris hatta pedofil
3. Leslar, Rizky Billar kdrt ke…",,,5255.0,"1576155620163538944"
10/1/22 6:22 PM,"fanywarman","795455310",,"-1","in","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","RT @RereAlathas: Regi Datau suaminya bu Ayu dewi yg terlihat lempeng lurus aja ternyata 4 tahun selingkuh sama Denise.
Ciri2 yg Denise sebu…",,,6126.0,"1576155573590294528"
10/1/22 6:22 PM,"cippp?","1116956325789851648",,"-1","in","<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>","RT @RereAlathas: Regi Datau suaminya bu Ayu dewi yg terlihat lempeng lurus aja ternyata 4 tahun selingkuh sama Denise.
Ciri2 yg Denise sebu…",,,6126.0,"1576155515876298753"
10/1/22 6:22 PM,"Raini","1497538435808071684",,"-1","in","<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>","RT @salirajw: Setelah melihat kasus rizky billar kdrt dan selingkuhi lesty, arab yang bucin selingkuh, regi datau selingkuh 4 th sama denis…",,,380.0,"1576155473291935744"
10/1/22 6:21 PM,"Blake","120467019",,"-1","in","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","RT @YareY4r3Daze: Banyak juga ya yg terungkap di bulan ini :

1. Reza arap selingkuh
2. Kris hatta pedofil
3. Leslar, Rizky Billar kdrt ke…",,,5255.0,"1576155330450722816"
10/1/22 6:21 PM,"Muhammad Rizal","777084583024140288",,"-1","in","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","RT @eisradisa: Reza arab yg keliatannya bucin parah, ngetreat wendy like a queen ternyata selingkuh.
Regi datau, suaminya ayu dewi, keliata…",,,887.0,"1576155325530398720"
10/1/22 6:21 PM,"?U By?","1216845301702516736",,"-1","in","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","RT @RereAlathas: Regi Datau suaminya bu Ayu dewi yg terlihat lempeng lurus aja ternyata 4 tahun selingkuh sama Denise.
Ciri2 yg Denise sebu…",,,6126.0,"1576155325387792384"
10/1/22 6:21 PM,"checee","1445994760070565890",,"-1","in","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","RT @inirianaw: twitter rame bgt case : 
1. Billar selingkuh & KDRT ke Lesti
2. Regi Datau (suaminya Ayu Dewi) selingkuh sama Denise udh 4 t…",,,2609.0,"1576155217313558529"
10/1/22 6:20 PM,"??","546541070",,"-1","in","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","RT @RereAlathas: Regi Datau suaminya bu Ayu dewi yg terlihat lempeng lurus aja ternyata 4 tahun selingkuh sama Denise.
Ciri2 yg Denise sebu…",,,6126.0,"1576155196601688066"
10/1/22 6:20 PM,"ShopeeBelanjaa","1558980811625734144",,"-1","in","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","RT @salirajw: Setelah melihat kasus rizky billar kdrt dan selingkuhi lesty, arab yang bucin selingkuh, regi datau selingkuh 4 th sama denis…",,,380.0,"1576155048916439040"
10/1/22 6:19 PM,"Novianti","858203416257904641",,"-1","in","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","RT @RereAlathas: Regi Datau suaminya bu Ayu dewi yg terlihat lempeng lurus aja ternyata 4 tahun selingkuh sama Denise.
Ciri2 yg Denise sebu…",,,6126.0,"1576154846981685249"
10/1/22 6:19 PM,"deeba","1276278589944561664",,"-1","in","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","RT @eisradisa: Reza arab yg keliatannya bucin parah, ngetreat wendy like a queen ternyata selingkuh.
Regi datau, suaminya ayu dewi, keliata…",,,887.0,"1576154842954756096"
10/1/22 6:19 PM,"ww","1450656237465399298",,"-1","in","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","RT @muly1701: Inisial R
1. Rafi Ahmad (Lord yang sudah insaf) 
2. Rizky Aditya (suami nya citra Kirana) 
3. Reynhard Sinaga (Penjahat kelam…",,,1262.0,"1576154714281897986"
10/1/22 6:18 PM,"Ar","1557388095481192448",,"-1","in","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","RT @RereAlathas: Regi Datau suaminya bu Ayu dewi yg terlihat lempeng lurus aja ternyata 4 tahun selingkuh sama Denise.
Ciri2 yg Denise sebu…",,,6126.0,"1576154540063133696"
10/1/22 6:17 PM,"pippp","1498580759963004930",,"-1","in","<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>","RT @RereAlathas: Regi Datau suaminya bu Ayu dewi yg terlihat lempeng lurus aja ternyata 4 tahun selingkuh sama Denise.
Ciri2 yg Denise sebu…",,,6126.0,"1576154390964031488"
10/1/22 6:16 PM,"pi?","532069717",,"-1","in","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","RT @laaaanis: Huhah bgt ini akhir september topiknya ga abis2??

1. Reza arab selingkuh
2. Kris hatta pedofil
3. Rizky billar kdrt
4. Regi…",,,4351.0,"1576154181026529280"
10/1/22 6:16 PM,"Teu in","2603044284",,"-1","in","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","RT @inirianaw: twitter rame bgt case : 
1. Billar selingkuh & KDRT ke Lesti
2. Regi Datau (suaminya Ayu Dewi) selingkuh sama Denise udh 4 t…",,,2609.0,"1576154120053960704"
10/1/22 6:16 PM,"Dina Putri Permatasari","196022107",,"-1","in","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","RT @eisradisa: Reza arab yg keliatannya bucin parah, ngetreat wendy like a queen ternyata selingkuh.
Regi datau, suaminya ayu dewi, keliata…",,,887.0,"1576154029360435200"
10/1/22 6:16 PM,"?????????????","491167184",,"-1","in","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","RT @salirajw: Setelah melihat kasus rizky billar kdrt dan selingkuhi lesty, arab yang bucin selingkuh, regi datau selingkuh 4 th sama denis…",,,380.0,"1576154024440578049"
10/1/22 6:16 PM,"cinakw","287109024",,"-1","in","<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>","RT @eisradisa: Reza arab yg keliatannya bucin parah, ngetreat wendy like a queen ternyata selingkuh.
Regi datau, suaminya ayu dewi, keliata…",,,887.0,"1576154008393089024"
10/1/22 6:16 PM,"Pacaa?","3280758001",,"-1","in","<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>","RT @laaaanis: Huhah bgt ini akhir september topiknya ga abis2??

1. Reza arab selingkuh
2. Kris hatta pedofil
3. Rizky billar kdrt
4. Regi…",,,4351.0,"1576153980052582401"
10/1/22 6:15 PM,"Magdalena_ ?","1440669462655430664",,"-1","in","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","RT @salirajw: Setelah melihat kasus rizky billar kdrt dan selingkuhi lesty, arab yang bucin selingkuh, regi datau selingkuh 4 th sama denis…",,,380.0,"1576153916315557888"
10/1/22 6:15 PM,"ell","1535444944801828865",,"-1","in","<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>","RT @YareY4r3Daze: Banyak juga ya yg terungkap di bulan ini :

1. Reza arap selingkuh
2. Kris hatta pedofil
3. Leslar, Rizky Billar kdrt ke…",,,5255.0,"1576153898699862017"
10/1/22 6:15 PM,"...","1138756375",,"-1","in","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","RT @YareY4r3Daze: Banyak juga ya yg terungkap di bulan ini :

1. Reza arap selingkuh
2. Kris hatta pedofil
3. Leslar, Rizky Billar kdrt ke…",,,5255.0,"1576153859562405894"
10/1/22 6:15 PM,"dedes?","1209905610709299200",,"-1","in","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","RT @eisradisa: Reza arab yg keliatannya bucin parah, ngetreat wendy like a queen ternyata selingkuh.
Regi datau, suaminya ayu dewi, keliata…",,,887.0,"1576153720781701120"
10/1/22 6:14 PM,"rossy ardy","476912157",,"-1","in","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","RT @akutungguinkok: Selingkuh selama 4thn itu bkn waktu yang sebentar. Kalo kuliah, Regi Datau & Denise udah wisuda s1 tuh sarjana perselin…",,,478.0,"1576153691153108992"
10/1/22 6:14 PM,"Kingvin","1209449030201118720",,"-1","in","<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>","RT @YareY4r3Daze: Banyak juga ya yg terungkap di bulan ini :

1. Reza arap selingkuh
2. Kris hatta pedofil
3. Leslar, Rizky Billar kdrt ke…",,,5255.0,"1576153678243065856"
10/1/22 6:14 PM,"Kin","1467471776057737220",,"-1","in","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","RT @eisradisa: Reza arab yg keliatannya bucin parah, ngetreat wendy like a queen ternyata selingkuh.
Regi datau, suaminya ayu dewi, keliata…",,,887.0,"1576153643849379840"
10/1/22 6:14 PM,"Ky | like rt ? jangan lupa cek media juga yaa ??","1286254888570109953",,"-1","in","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","RT @haulbychaeng: ?Racun Shopee ?

Rekomendasi jaket kulit kekinian cocok untuk anak motor?

1 : https://t.co/lQ6LcRwShv
2 : https://t.co/3…",,,46.0,"1576153626875088896"
10/1/22 6:13 PM,"ayay","1220550831751102466",,"-1","in","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","RT @eisradisa: Reza arab yg keliatannya bucin parah, ngetreat wendy like a queen ternyata selingkuh.
Regi datau, suaminya ayu dewi, keliata…",,,887.0,"1576153386302308353"
10/1/22 6:12 PM,"Jef??n || ava dare.","1540557780817281025",,"-1","in","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","RT @YareY4r3Daze: Banyak juga ya yg terungkap di bulan ini :

1. Reza arap selingkuh
2. Kris hatta pedofil
3. Leslar, Rizky Billar kdrt ke…",,,5255.0,"1576153047608463365"
10/1/22 6:12 PM,"chan?","1265490638780485633",,"-1","in","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","RT @anakmagerakutu: Rizky Billar cakep, trnyt dakjal
Regi Datau B aje, trnyt dakjal
Reza Arap lu tau ndiri komuknye, trnyt dakjal

istri se…",,,121.0,"1576152991648055297"
10/1/22 6:11 PM,"?","1324008591431327744",,"-1","in","<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>","RT @YareY4r3Daze: Banyak juga ya yg terungkap di bulan ini :

1. Reza arap selingkuh
2. Kris hatta pedofil
3. Leslar, Rizky Billar kdrt ke…",,,5255.0,"1576152897418850305"
10/1/22 6:11 PM,"??","1322547432857587712",,"-1","in","<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>","RT @eisradisa: Reza arab yg keliatannya bucin parah, ngetreat wendy like a queen ternyata selingkuh.
Regi datau, suaminya ayu dewi, keliata…",,,887.0,"1576152773657124864"
10/1/22 6:11 PM,"??PRITA? ?ARMY DAY?","401153526",,"-1","in","<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>","RT @RereAlathas: Regi Datau suaminya bu Ayu dewi yg terlihat lempeng lurus aja ternyata 4 tahun selingkuh sama Denise.
Ciri2 yg Denise sebu…",,,6126.0,"1576152732506853376"
10/1/22 6:10 PM,"jempolkajepit","520531698",,"-1","in","<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>","RT @muly1701: Inisial R
1. Rafi Ahmad (Lord yang sudah insaf) 
2. Rizky Aditya (suami nya citra Kirana) 
3. Reynhard Sinaga (Penjahat kelam…",,,1262.0,"1576152675720527873"
10/1/22 6:10 PM,"Faza","1460085986054983687",,"-1","in","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","RT @eisradisa: Reza arab yg keliatannya bucin parah, ngetreat wendy like a queen ternyata selingkuh.
Regi datau, suaminya ayu dewi, keliata…",,,887.0,"1576152479523168257"
10/1/22 6:10 PM,"Bidawang","1324958839129563136",,"-1","in","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","RT @eisradisa: Reza arab yg keliatannya bucin parah, ngetreat wendy like a queen ternyata selingkuh.
Regi datau, suaminya ayu dewi, keliata…",,,887.0,"1576152465572909056"
10/1/22 6:10 PM,"n a d i l a ?","900172008100462592",,"-1","in","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","RT @sukajajan_x: Cardigan korean style

? https://t.co/fWMfaTU9ff

Gigolo #doggy danise keramas inisial r  bem ui #DITA gosok firli hybe re…",,,43.0,"1576152464692195328"
10/1/22 6:10 PM,"Josan","3177434732",,"-1","in","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","RT @YareY4r3Daze: Banyak juga ya yg terungkap di bulan ini :

1. Reza arap selingkuh
2. Kris hatta pedofil
3. Leslar, Rizky Billar kdrt ke…",,,5255.0,"1576152463303839745"
10/1/22 6:09 PM,"err","2449697000",,"-1","in","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","RT @RereAlathas: Regi Datau suaminya bu Ayu dewi yg terlihat lempeng lurus aja ternyata 4 tahun selingkuh sama Denise.
Ciri2 yg Denise sebu…",,,6126.0,"1576152287960915968"
10/1/22 6:09 PM,"Dela {Spravedlivaya}","2255734838",,"-1","in","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","RT @muly1701: Inisial R
1. Rafi Ahmad (Lord yang sudah insaf) 
2. Rizky Aditya (suami nya citra Kirana) 
3. Reynhard Sinaga (Penjahat kelam…",,,1262.0,"1576152213314904065"
10/1/22 6:08 PM,"?Shaa ia | PKL","1237708833574645761",,"-1","in","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","RT @muly1701: Inisial R
1. Rafi Ahmad (Lord yang sudah insaf) 
2. Rizky Aditya (suami nya citra Kirana) 
3. Reynhard Sinaga (Penjahat kelam…",,,1262.0,"1576151989083582464"
10/1/22 6:07 PM,"Heybiblee","483622884",,"-1","in","<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>","RT @eisradisa: Reza arab yg keliatannya bucin parah, ngetreat wendy like a queen ternyata selingkuh.
Regi datau, suaminya ayu dewi, keliata…",,,887.0,"1576151809357271040"
10/1/22 6:07 PM,"? Naff ? kinda ia","1106923502970404864",,"-1","in","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","RT @muly1701: Inisial R
1. Rafi Ahmad (Lord yang sudah insaf) 
2. Rizky Aditya (suami nya citra Kirana) 
3. Reynhard Sinaga (Penjahat kelam…",,,1262.0,"1576151758803415041"
10/1/22 6:07 PM,"Mungil — Jual Somethinc Glow Maker?","532193609",,"-1","in","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","RT @muly1701: Inisial R
1. Rafi Ahmad (Lord yang sudah insaf) 
2. Rizky Aditya (suami nya citra Kirana) 
3. Reynhard Sinaga (Penjahat kelam…",,,1262.0,"1576151687320186880"
10/1/22 6:06 PM,"caca","1381432628390330368",,"-1","in","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","RT @YareY4r3Daze: Banyak juga ya yg terungkap di bulan ini :

1. Reza arap selingkuh
2. Kris hatta pedofil
3. Leslar, Rizky Billar kdrt ke…",,,5255.0,"1576151609125793792"
10/1/22 6:06 PM,"??","1384516282796544005",,"-1","in","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","RT @eisradisa: Reza arab yg keliatannya bucin parah, ngetreat wendy like a queen ternyata selingkuh.
Regi datau, suaminya ayu dewi, keliata…",,,887.0,"1576151552439422976"
10/1/22 6:06 PM,"+13","1392202465",,"-1","in","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","RT @YareY4r3Daze: Banyak juga ya yg terungkap di bulan ini :

1. Reza arap selingkuh
2. Kris hatta pedofil
3. Leslar, Rizky Billar kdrt ke…",,,5255.0,"1576151549914411008"
10/1/22 6:06 PM,"¹¹?;cher²???||????.? kinda ia","1037336213118742532",,"-1","in","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","RT @YareY4r3Daze: Banyak juga ya yg terungkap di bulan ini :

1. Reza arap selingkuh
2. Kris hatta pedofil
3. Leslar, Rizky Billar kdrt ke…",,,5255.0,"1576151539269632000"
10/1/22 6:06 PM,"nindi","789132962",,"-1","in","<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>","RT @RereAlathas: Regi Datau suaminya bu Ayu dewi yg terlihat lempeng lurus aja ternyata 4 tahun selingkuh sama Denise.
Ciri2 yg Denise sebu…",,,6126.0,"1576151533003018240"
10/1/22 6:06 PM,"yesifaa","758568696",,"-1","in","<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>","RT @muly1701: Inisial R
1. Rafi Ahmad (Lord yang sudah insaf) 
2. Rizky Aditya (suami nya citra Kirana) 
3. Reynhard Sinaga (Penjahat kelam…",,,1262.0,"1576151530272870401"
10/1/22 6:06 PM,"Nandothok || Sudah Booster Vaksin","195574040",,"-1","in","<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>","RT @eisradisa: Reza arab yg keliatannya bucin parah, ngetreat wendy like a queen ternyata selingkuh.
Regi datau, suaminya ayu dewi, keliata…",,,887.0,"1576151477835661312"
10/1/22 6:06 PM,"Joki Mendeley (start from 5k)","122362972",,"-1","in","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","RT @inirianaw: twitter rame bgt case : 
1. Billar selingkuh & KDRT ke Lesti
2. Regi Datau (suaminya Ayu Dewi) selingkuh sama Denise udh 4 t…",,,2609.0,"1576151443496914944"
10/1/22 6:05 PM,"Dee21_","2362152264",,"-1","in","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","RT @salirajw: Setelah melihat kasus rizky billar kdrt dan selingkuhi lesty, arab yang bucin selingkuh, regi datau selingkuh 4 th sama denis…",,,380.0,"1576151389784330240"
10/1/22 6:05 PM,"Sri Wella Yufita","343844158",,"-1","in","<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>","RT @eisradisa: Reza arab yg keliatannya bucin parah, ngetreat wendy like a queen ternyata selingkuh.
Regi datau, suaminya ayu dewi, keliata…",,,887.0,"1576151389419421696"
10/1/22 6:05 PM,"??MIA?? | ???","904647184024444928",,"-1","in","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","Leslar Boti Selingkuh KDRT K-Pop ON 2ne1 Reyhan Lily Chandra Liow Hybe #NCTDREAM Johnny HELLO MV TEASER Jihyo #aespaxGivenchy WELCOME BACK YOONGI Keramas Regi Datau Inisial R Resonance Lesti Heeseung Bobby Waiji #WhereIsNINGNING BIGBANG #WONHO Rizky Billar Gigolo The Dream Show 2 https://t.co/N7jEPgJDxa",,,0.0,"1576151388844802049"
10/1/22 6:05 PM,"tiw","237108998",,"-1","in","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","RT @salirajw: Setelah melihat kasus rizky billar kdrt dan selingkuhi lesty, arab yang bucin selingkuh, regi datau selingkuh 4 th sama denis…",,,380.0,"1576151272289316864"
10/1/22 6:05 PM,"runi","1424414972",,"-1","in","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","RT @DirekturRS_: @akutungguinkok Reza arab yg keliatannya bucin parah, ngetreat wendy like a queen ternyata selingkuh.
Regi datau, suaminya…",,,5.0,"1576151223597948929"
10/1/22 6:04 PM,"ocha.","892326650414747648",,"-1","in","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","RT @YareY4r3Daze: Banyak juga ya yg terungkap di bulan ini :

1. Reza arap selingkuh
2. Kris hatta pedofil
3. Leslar, Rizky Billar kdrt ke…",,,5255.0,"1576151177980674053"
10/1/22 6:04 PM,"nurullyaini","233031843",,"-1","in","<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>","RT @eisradisa: Reza arab yg keliatannya bucin parah, ngetreat wendy like a queen ternyata selingkuh.
Regi datau, suaminya ayu dewi, keliata…",,,887.0,"1576151112494698497"
