Created-At,From-User,From-User-Id,To-User,To-User-Id,Language,Source,Text,Geo-Location-Latitude,Geo-Location-Longitude,Retweet-Count,Id
10/3/22 11:01 AM,RileyBeez,1200851039697735681,,-1,en,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,RT @hanamrunesoberi: Retweet if Brian Griffin's death was more sad the Queen Elizabeth II's! https://t.co/3v6jCFLzzA,,,6528.0,1576769312265682944
10/3/22 10:30 AM,Jason Mullikin,1412208152624369665,,-1,en,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,RT @sciam: Most of the people mourning the death of Queen Elizabeth II were not close to herùresearch can shed light on the nature of theirà,,,6.0,1576761702913576961
10/3/22 10:15 AM,Ngiare,779814741736730624,,-1,en,<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>,"RT @business: Weeks after Queen Elizabeth IIÆs death, Australia is already hinting it may not replace her with King Charles III on its fiveà",,,36.0,1576757921320669184
10/3/22 10:06 AM,Karen Brown,1349798846398779392,,-1,en,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,RT @POTUS: Our statement on the death of Queen Elizabeth II. https://t.co/0n7pmVVg2w,,,18117.0,1576755495376867328
10/3/22 9:51 AM,Rave?????,1441811618636046342,,-1,en,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,RT @90sSophie: One Manchester united fan say nah today Queen Elizabeth II death pain am pass.?????,,,91.0,1576751731832082432
10/3/22 9:27 AM,Lee E. Mckay,2906517796,,-1,en,<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>,"RT @ForeignPolicy: Through tragedy and tumult, Queen Elizabeth II was a model of constancy. Her death will have important repercussions forà",,,250.0,1576745655082835969
10/3/22 9:26 AM,Carol Wykes,2323951038,,-1,en,<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>,"RT @ForeignPolicy: Through tragedy and tumult, Queen Elizabeth II was a model of constancy. Her death will have important repercussions forà",,,250.0,1576745440439341056
10/3/22 9:19 AM,Sallman,1549540798244462597,,-1,en,<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>,"RT @ThandiweDiamini: death is the destination we all share. No one has ever escaped it. And that is how it should be, because Death is veryà",,,1.0,1576743754819854336
10/3/22 9:11 AM,AtlPartyCrasher,95302483,,-1,en,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,"RT @qvcuk: We are deeply saddened by the death of Her Majesty Queen Elizabeth II.  Our thoughts are with The Royal Family, and those who maà",,,10.0,1576741802924998656
10/3/22 9:03 AM,Covid Waves,1304113315233370118,,-1,en,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,"RT @10NewsFirst: There was some speculation that Charles would attend the summit as the Prince of Wales, but that was before the death of tà",,,1.0,1576739737296982016
10/3/22 9:01 AM,Nookienooo ?????????,1088006230436507648,,-1,en,<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>,"RT @business: Weeks after Queen Elizabeth IIÆs death, Australia is already hinting it may not replace her with King Charles III on its fiveà",,,36.0,1576739198911930368
10/3/22 9:00 AM,The Royal Watcher,4055626761,,-1,en,<a href='https://about.twitter.com/products/tweetdeck' rel='nofollow'>TweetDeck</a>,"King Charles III and Queen Camilla attend the Sunday Service at Crathie Kirk near Balmoral Castle, during their stay in Scotland following the Death and Funeral of Queen Elizabeth II: https://t.co/NuGLOekQPl",,,0.0,1576738805087731712
10/3/22 8:57 AM,10 News First,25887412,10NewsFirst,25887412,en,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,"There was some speculation that Charles would attend the summit as the Prince of Wales, but that was before the death of the late Queen Elizabeth II.

Watch 10 News First live at 5pm, or catch up on 10 Play | https://t.co/zcD5v3ZlYF",,,1.0,1576738132040765440
10/3/22 8:45 AM,ERIS,34708918,,-1,en,<a href='https://about.twitter.com/products/tweetdeck' rel='nofollow'>TweetDeck</a>,"When Prince Charles became King Charles III, after the death of Queen Elizabeth II, his decades long crusades to elevate #environmentalprotection ascended to the throne with himà

https://t.co/jtO3zfbKtg

#ERISInformation #ClimateChange #EENewsUpdates 
@EENewsUpdates",,,0.0,1576735030478458880
10/3/22 8:15 AM,Marie ??? FBPE. #JohnsonOut,1265024058585997312,Smalldeer66,591303624,en,<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>,"@Smalldeer66 @BaronessBruck @RoyalFamily The king seems cagey about the whole thing. Soon after Queen Elizabeth II's death, it was widely reported that as grandchildren of the new monarch, Archie and Lilibet, would automatically inherit prince and princess titles although king must agree to this still no decision. ????",,,0.0,1576727479879770112
10/3/22 8:09 AM,Shelley Evans,11634242,,-1,en,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,"Queen Elizabeth II died of 'old age,' death certificate says https://t.co/4F0OZHsGNf via @TheWeek",,,0.0,1576726029128695810
10/3/22 7:44 AM,??Ely Ramirez #SafeEdForAll,3314473562,,-1,en,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"RT @RollingStones: The Rolling Stones extend their deepest sympathy to the Royal family on the death of Her Majesty, Queen Elizabeth II, whà",,,3051.0,1576719898549850112
10/3/22 7:18 AM,Douglas Andrew Albury,184738202,,-1,en,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,"RT @ForeignPolicy: Through tragedy and tumult, Queen Elizabeth II was a model of constancy. Her death will have important repercussions forà",,,250.0,1576713252247334913
10/3/22 7:14 AM,Dee How,50844988,,-1,en,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,RT @RoyalFamilyITNP: We have some very sad news to bring you. Buckingham Palace has confirmed the death of Her Majesty Queen Elizabeth II aà,,,789.0,1576712260075937794
10/3/22 6:58 AM,Janet McDowell,1328663307709018112,,-1,en,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"RT @Platinum2022: Queen Elizabeth II died of old age, at 3.10pm on September 8th 2022. The information has been made publicly available onà",,,584.0,1576708178112577537
10/3/22 6:50 AM,"Plato's Cousin, SBA.",2153720557,,-1,en,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,RT @90sSophie: One Manchester united fan say nah today Queen Elizabeth II death pain am pass.?????,,,91.0,1576706261210365953
10/3/22 6:46 AM,deadmen tell no tale,928992951556018176,,-1,en,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,RT @90sSophie: One Manchester united fan say nah today Queen Elizabeth II death pain am pass.?????,,,91.0,1576705298295066624
10/3/22 6:44 AM,Takako Saito ????,270181408,,-1,en,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,"RT @business: Weeks after Queen Elizabeth IIÆs death, Australia is already hinting it may not replace her with King Charles III on its fiveà",,,36.0,1576704711700320256
10/3/22 6:26 AM,Lida Dong,1574480626467471361,,-1,en,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,"RT @timothyfosseen: https://t.co/DB1iYWzTqH

Prince Charles has been preparing to be king his entire life.  Following the death of his mothà",,,1.0,1576700230761791488
10/3/22 6:18 AM,Jackie Hubbard,1489304638813880326,,-1,en,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,"RT @business: Weeks after Queen Elizabeth IIÆs death, Australia is already hinting it may not replace her with King Charles III on its fiveà",,,36.0,1576698112772820992
10/3/22 6:17 AM,Jordi Nito,869185907940892673,,-1,en,<a href='https://ifttt.com' rel='nofollow'>IFTTT</a>,RT sciam 'Most of the people mourning the death of Queen Elizabeth II were not close to herùresearch can shed light on the nature of their grief https://t.co/RhO0Aa7sGY',,,0.0,1576697896401080322
10/3/22 6:08 AM,ross,26889839,,-1,en,<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>,"RT @MajestyMagazine: These are commemorative coins to mark the death of Queen Elizabeth II, but with so many of us no longer using cash theà",,,83.0,1576695583313723392
10/3/22 6:00 AM,Mirza Adrian,247781809,,-1,en,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,RT @sciam: Most of the people mourning the death of Queen Elizabeth II were not close to herùresearch can shed light on the nature of theirà,,,6.0,1576693666814382081
10/3/22 5:59 AM,?????????,1357969929807400960,,-1,en,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,RT @sciam: Most of the people mourning the death of Queen Elizabeth II were not close to herùresearch can shed light on the nature of theirà,,,6.0,1576693451688591360
10/3/22 5:59 AM,Holly Poinsett,22039734,,-1,en,<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>,"RT @ForeignPolicy: Through tragedy and tumult, Queen Elizabeth II was a model of constancy. Her death will have important repercussions forà",,,250.0,1576693364933636096
10/3/22 5:49 AM,Zeit geist,1556883890782240774,,-1,en,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,"RT @business: Weeks after Queen Elizabeth IIÆs death, Australia is already hinting it may not replace her with King Charles III on its fiveà",,,36.0,1576690790000361472
10/3/22 5:48 AM,Farmboy,1545122006110281728,,-1,en,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,RT @hanamrunesoberi: Retweet if Brian Griffin's death was more sad the Queen Elizabeth II's! https://t.co/3v6jCFLzzA,,,6528.0,1576690557623341056
10/3/22 5:44 AM,Scientific American,14647570,,-1,en,<a href='https://www.echobox.com' rel='nofollow'>Echobox</a>,Most of the people mourning the death of Queen Elizabeth II were not close to herùresearch can shed light on the nature of their grief https://t.co/Kz2fwwlSYc,,,6.0,1576689485512859648
10/3/22 5:41 AM,somethingcool,1553822784576528385,,-1,en,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,RT @hanamrunesoberi: Retweet if Brian Griffin's death was more sad the Queen Elizabeth II's! https://t.co/3v6jCFLzzA,,,6528.0,1576688924222582784
10/3/22 5:26 AM,Never Again,2475851682,,-1,en,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,I used to think the Beatles song all u need is love as a solution was cursie but queen Elizabeth II ( not my queen thanks the good God) met the love of her life at 15 Lord Porchester pet named (Pirchie) she had to endure his death and then continue to stay with Philip thesweetie,,,0.0,1576684963633586176
10/3/22 5:22 AM,cyndi brody,19976598,,-1,en,<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>,"RT @business: Weeks after Queen Elizabeth IIÆs death, Australia is already hinting it may not replace her with King Charles III on its fiveà",,,36.0,1576684117797654529
10/3/22 5:18 AM,Dee How,50844988,,-1,en,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,"RT @prince_latest: Death of Elizabeth II: This powerful image of Prince Harry and Meghan Markle accompanying King Charles III

read more ?hà",,,3.0,1576683003668938752
10/3/22 5:16 AM,Dee How,50844988,,-1,en,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,"RT @GMA: Meghan, the Duchess of Sussex, shares an embrace with a young well-wisher outside Windsor Castle following Queen Elizabeth IIÆs deà",,,644.0,1576682673581740033
10/3/22 5:13 AM,Tim Garbutt,490636475,,-1,en,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,"RT @business: Weeks after Queen Elizabeth IIÆs death, Australia is already hinting it may not replace her with King Charles III on its fiveà",,,36.0,1576681911614812160
10/3/22 4:48 AM,Michael F. Bird,505376889,,-1,en,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,"RT @mbird12: This Week in Word from the Bird
Mon: The Story of My Books # 12 - Evangelical Theology
Wed: The Death of Queen Elizabeth II anà",,,1.0,1576675522041376768
10/3/22 4:12 AM,Maestre Luis,1312465076130140161,,-1,en,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"RT @business: Weeks after Queen Elizabeth IIÆs death, Australia is already hinting it may not replace her with King Charles III on its fiveà",,,36.0,1576666510214320128
10/3/22 4:05 AM,leigh g banks,1886662956,,-1,en,<a href='https://leighgbankspreservationsociety.blog/' rel='nofollow'>Leighbanks</a>,"The QueenÆs death in an æanarchisticÆ society - 

The loss of Queen Elizabeth II is a very sad time f - https://t.co/glJnTd1Tnp

#Media https://t.co/s1sAWC0MvA",,,0.0,1576664650057490435
10/3/22 3:59 AM,HYUFD,287137520,HurtYourFeelz,3271346353,en,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,"@HurtYourFeelz @Luxe_Boxx @JacielBersozaG @MrsMDanvers @chrisshipitv Oh really? In any case Commonwealth realms are not colonies

https://t.co/4NvdH6QEd1",,,0.0,1576663175230996481
10/3/22 3:58 AM,hurtg0d??,720969452242804737,,-1,en,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,"RT @BloombergUK: Whether it was due to age or a sense that the end was near, Queen Elizabeth II spent much of the last two years trying toà",,,3.0,1576663015189254145
10/3/22 3:58 AM,a hope,369158754,,-1,en,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"RT @business: Weeks after Queen Elizabeth IIÆs death, Australia is already hinting it may not replace her with King Charles III on its fiveà",,,36.0,1576662974361894912
10/3/22 3:54 AM,Riri ?,1217063222274072576,,-1,en,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,RT @kubilivepost: Queen Elizabeth II's Cause Of Death Revealed https://t.co/V6LXre4YT3 via @ThisIsKubiLive #KubiLive,,,3.0,1576661858378862593
10/3/22 3:52 AM,uncle don,329304967,,-1,en,<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>,"RT @business: Weeks after Queen Elizabeth IIÆs death, Australia is already hinting it may not replace her with King Charles III on its fiveà",,,36.0,1576661344765386753
10/3/22 3:50 AM,Megan Zylstra,2768992967,,-1,en,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"RT @Platinum2022: Queen Elizabeth II died of old age, at 3.10pm on September 8th 2022. The information has been made publicly available onà",,,584.0,1576660874848534528
10/3/22 3:48 AM,goaroundmery,1217157336030236674,,-1,en,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,"RT @business: Weeks after Queen Elizabeth IIÆs death, Australia is already hinting it may not replace her with King Charles III on its fiveà",,,36.0,1576660409884758016
10/3/22 3:45 AM,Ovuike_jnr,809516941819912193,,-1,en,<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>,"RT @business: Weeks after Queen Elizabeth IIÆs death, Australia is already hinting it may not replace her with King Charles III on its fiveà",,,36.0,1576659601163923456
10/3/22 3:44 AM,hyruletoast,191650521,,-1,en,<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>,"RT @ForeignPolicy: Through tragedy and tumult, Queen Elizabeth II was a model of constancy. Her death will have important repercussions forà",,,250.0,1576659465536884737
10/3/22 3:33 AM,Thomas R Simpson,2661750389,,-1,en,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"RT @business: Weeks after Queen Elizabeth IIÆs death, Australia is already hinting it may not replace her with King Charles III on its fiveà",,,36.0,1576656662709952512
10/3/22 3:26 AM,Mrs Stallard,850661451735994368,,-1,en,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"RT @GBNEWS: 'There was such a feeling of togetherness around the world, [Harry and Meghan] don't want to be left out of that.'

Royal Biogrà",,,13.0,1576654930563149825
10/3/22 3:26 AM,Daily Soap Dish,1049475805821247488,,-1,en,<a href='https://dlvrit.com/' rel='nofollow'>dlvr.it</a>,Queen Elizabeth II Was Heartbroken Following Death Of Her Corgi https://t.co/oq9aqsEDEw #BritishRoyalFamily #QueenElizabeth #ArchewellFoundation,,,0.0,1576654890763710464
10/3/22 3:24 AM,Oleg Aliev-Davidoff ????????????,1300743414,,-1,en,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"RT @business: Weeks after Queen Elizabeth IIÆs death, Australia is already hinting it may not replace her with King Charles III on its fiveà",,,36.0,1576654452114587648
10/3/22 3:23 AM,Dorin Popa,15483126,,-1,en,<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>,"RT @business: Weeks after Queen Elizabeth IIÆs death, Australia is already hinting it may not replace her with King Charles III on its fiveà",,,36.0,1576654208454967297
10/3/22 3:22 AM,ajaygolmalgobisharma,276943235,,-1,en,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"RT @business: Weeks after Queen Elizabeth IIÆs death, Australia is already hinting it may not replace her with King Charles III on its fiveà",,,36.0,1576653822687969280
10/3/22 3:22 AM,avdb⌐,490328587,,-1,en,<a href='http://twitter.com/#!/download/ipad' rel='nofollow'>Twitter for iPad</a>,"RT @business: Weeks after Queen Elizabeth IIÆs death, Australia is already hinting it may not replace her with King Charles III on its fiveà",,,36.0,1576653793336655872
10/3/22 3:21 AM,??,1898572387,,-1,en,<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>,"RT @business: Weeks after Queen Elizabeth IIÆs death, Australia is already hinting it may not replace her with King Charles III on its fiveà",,,36.0,1576653712096866305
10/3/22 3:21 AM,Cala Maximilian,1541715993613209600,,-1,en,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,"RT @business: Weeks after Queen Elizabeth IIÆs death, Australia is already hinting it may not replace her with King Charles III on its fiveà",,,36.0,1576653496820305920
10/3/22 3:20 AM,??,17593071,,-1,en,<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>,"RT @business: Weeks after Queen Elizabeth IIÆs death, Australia is already hinting it may not replace her with King Charles III on its fiveà",,,36.0,1576653471608352768
10/3/22 3:20 AM,Bloomberg Feed,1562924436679864325,,-1,en,<a href='https://google.com' rel='nofollow'>BIoomberg</a>,"RT @business: Weeks after Queen Elizabeth IIÆs death, Australia is already hinting it may not replace her with King Charles III on its fiveà",,,36.0,1576653261481955330
10/3/22 3:19 AM,Yefan,1061114443,,-1,en,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,"RT @business: Weeks after Queen Elizabeth IIÆs death, Australia is already hinting it may not replace her with King Charles III on its fiveà",,,36.0,1576653091663138816
10/3/22 3:19 AM,Reggie Saint Gap,173532414,,-1,en,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"RT @business: Weeks after Queen Elizabeth IIÆs death, Australia is already hinting it may not replace her with King Charles III on its fiveà",,,36.0,1576653083882708992
10/3/22 3:17 AM,?ñG?^«?$╪?L,1462463951539781641,,-1,en,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"RT @business: Weeks after Queen Elizabeth IIÆs death, Australia is already hinting it may not replace her with King Charles III on its fiveà",,,36.0,1576652688393003009
10/3/22 3:17 AM,Muhammad Hamza,890535102454910976,,-1,en,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"RT @business: Weeks after Queen Elizabeth IIÆs death, Australia is already hinting it may not replace her with King Charles III on its fiveà",,,36.0,1576652591018446848
10/3/22 3:17 AM,CLW,15801838,,-1,en,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"RT @business: Weeks after Queen Elizabeth IIÆs death, Australia is already hinting it may not replace her with King Charles III on its fiveà",,,36.0,1576652503663661056
10/3/22 3:16 AM,Griffin,1179209380014759936,,-1,en,<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>,"RT @Platinum2022: Queen Elizabeth II died of old age, at 3.10pm on September 8th 2022. The information has been made publicly available onà",,,584.0,1576652275849625602
10/3/22 3:15 AM,Shadow of Orchid,1182003478786277376,,-1,en,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,"RT @business: Weeks after Queen Elizabeth IIÆs death, Australia is already hinting it may not replace her with King Charles III on its fiveà",,,36.0,1576652172724314112
10/3/22 3:15 AM,Eric Pete,50854077,,-1,en,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"RT @business: Weeks after Queen Elizabeth IIÆs death, Australia is already hinting it may not replace her with King Charles III on its fiveà",,,36.0,1576652150133751809
10/3/22 3:15 AM,Jeff Porter,1371428767034347520,,-1,en,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"RT @business: Weeks after Queen Elizabeth IIÆs death, Australia is already hinting it may not replace her with King Charles III on its fiveà",,,36.0,1576652084614553600
10/3/22 3:15 AM,George Moskov,3179789619,,-1,en,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"RT @business: Weeks after Queen Elizabeth IIÆs death, Australia is already hinting it may not replace her with King Charles III on its fiveà",,,36.0,1576652064163516416
10/3/22 3:15 AM,The DoK,940213619978936320,,-1,en,<a href='https://twitter.com/DoKscho' rel='nofollow'>TheDokApp</a>,"RT @business: Weeks after Queen Elizabeth IIÆs death, Australia is already hinting it may not replace her with King Charles III on its fiveà",,,36.0,1576652020882210819
10/3/22 3:15 AM,Bloomberg,34713362,,-1,en,<a href='http://www.socialflow.com' rel='nofollow'>SocialFlow</a>,"Weeks after Queen Elizabeth IIÆs death, Australia is already hinting it may not replace her with King Charles III on its five-dollar banknotes https://t.co/WhmU7DLERX",,,36.0,1576651990460948483
10/3/22 3:14 AM,Ingrid Seward,261676109,,-1,en,<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>,"RT @Platinum2022: Queen Elizabeth II died of old age, at 3.10pm on September 8th 2022. The information has been made publicly available onà",,,584.0,1576651757689929728
10/3/22 3:02 AM,@peter Nworie,1256244590346211329,,-1,en,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,RT @CNN: Calls are growing in South Africa for Britain's royal family to return the world's largest known clear-cut diamond in the wake ofà,,,715.0,1576648711907721219
10/3/22 2:49 AM,lynneaboutloughborough,64699329,,-1,en,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,"It seems that since the death of Queen Elizabeth II, postboxes have become a bit of a talking point. Here's a piece about one of Loughborough's postboxes: https://t.co/FIHBC4zRN7",,,0.0,1576645455848812544
10/3/22 2:45 AM,Christelle SOETAERT,1325458320057110528,,-1,en,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"RT @Platinum2022: Queen Elizabeth II died of old age, at 3.10pm on September 8th 2022. The information has been made publicly available onà",,,584.0,1576644556052840449
10/3/22 2:33 AM,erika cross,2951691286,,-1,en,<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>,?? ? Leaked footage inside Windsor Castle of the death of Queen LIZZY LIZZARD Elizabeth II https://t.co/MPAzyHO5Cz,,,0.0,1576641481908969472
10/3/22 2:31 AM,Tyler Shepard,1478756198568456197,,-1,en,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,"With Queen Elizabeth II's death last month, the UK will have to alter the design of several key objects: banknotes, coins, postage stamps, and the royal seal of approval will now feature the name and likeness of King Charles III. #mfjsdesign https://t.co/RTsjE0srFy",,,0.0,1576641048687783937
10/3/22 2:29 AM,Fiiò?,1336590939087892481,,-1,en,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,RT @Big___Sammy: One Manchester united fan say nah today Queen Elizabeth II death pain am pass.?????,,,1.0,1576640473820991488
10/3/22 2:07 AM,????westafricanboii????,1496609833562300420,,-1,en,<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>,RT @90sSophie: One Manchester united fan say nah today Queen Elizabeth II death pain am pass.?????,,,91.0,1576634900798902272
10/3/22 2:07 AM,Abdullahi Shehu Ado,2193707464,,-1,en,<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>,RT @90sSophie: One Manchester united fan say nah today Queen Elizabeth II death pain am pass.?????,,,91.0,1576634896537120768
10/3/22 2:06 AM,Galileo B. Luzano,1899275323,,-1,en,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,"Prince William, Kate's kids George, Charlotte and Louis use new last name after Queen Elizabeth II's death https://t.co/o1ViusdwRa via @GMA",,,0.0,1576634762248060928
10/3/22 2:06 AM,Ajibola of Ibadan ?,4714733117,,-1,en,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,RT @90sSophie: One Manchester united fan say nah today Queen Elizabeth II death pain am pass.?????,,,91.0,1576634721077194757
10/3/22 2:03 AM,Galileo B. Luzano,1899275323,,-1,en,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,Queen Elizabeth II's cause of death revealed on her death certificate https://t.co/LCatrwJfxd via @GMA,,,0.0,1576634109052407809
10/3/22 2:02 AM,FacelessTrout21?,1039871151235719169,,-1,en,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,RT @iHeartRadio: Rest In Peace Queen Elizabeth II. ?? https://t.co/WZMh6MZZiB,,,11.0,1576633700678524928
10/3/22 1:55 AM,Kai,2838765079,,-1,en,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,The death of Overwatch 1 is bigger loss for the world than the death of Queen Elizabeth II,,,0.0,1576631898452897792
10/3/22 1:42 AM,young razzy,201175478,,-1,en,<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>,RT @90sSophie: One Manchester united fan say nah today Queen Elizabeth II death pain am pass.?????,,,91.0,1576628791618596864
10/3/22 1:40 AM,Joseph,1358935684283854848,,-1,en,<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>,RT @90sSophie: One Manchester united fan say nah today Queen Elizabeth II death pain am pass.?????,,,91.0,1576628280593027072
10/3/22 1:37 AM,Fifth Realm,788579115037327360,,-1,en,<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>,"RT @ForeignPolicy: Through tragedy and tumult, Queen Elizabeth II was a model of constancy. Her death will have important repercussions forà",,,250.0,1576627528093270016
10/3/22 1:28 AM,Charlie Kime,927917394,,-1,en,<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>,"RT @ForeignPolicy: Through tragedy and tumult, Queen Elizabeth II was a model of constancy. Her death will have important repercussions forà",,,250.0,1576625112077701120
10/3/22 1:25 AM,barrymosk,2612494086,,-1,en,<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>,"RT @ForeignPolicy: Through tragedy and tumult, Queen Elizabeth II was a model of constancy. Her death will have important repercussions forà",,,250.0,1576624341328220161
10/3/22 1:20 AM,Anna12,1546772053,,-1,en,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"RT @Platinum2022: Queen Elizabeth II died of old age, at 3.10pm on September 8th 2022. The information has been made publicly available onà",,,584.0,1576623113571213313
10/3/22 1:01 AM,DorothyOburu,1539655892278329344,,-1,en,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,RT @NewsHour: Queen Elizabeth IIÆs death has prompted a wider conversation about the role the monarchy has had in the oppression of some foà,,,39.0,1576618405402071040
10/3/22 1:00 AM,Uncle_Sam,872714272568201217,,-1,en,<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>,One Manchester united fan say nah today Queen Elizabeth II death pain am pass.?????,,,1.0,1576618104549150720
10/3/22 12:56 AM,Kev Meredith ???????????????,26604996,TheFrankOzJam,939570735059783682,en,<a href='https://about.twitter.com/products/tweetdeck' rel='nofollow'>TweetDeck</a>,"@TheFrankOzJam Huw Edwards did this to perfection when he had to announce the death of Her Late Majesty Queen Elizabeth II. 

Of course, you'd expect nothing less from the BBC.",,,0.0,1576617247526756352
